id,from_user,from_role,to_role,part,model,ref,parameter,sampleno,date,shift,deviation,kp,category,description,pic,status,report_id,created_at,is_read
304c2006,cmm,Measurement,Produksi,CRCS L,K1AL L1,A007,Distance From A006,1,04 Jun 2026,1,0.055,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
0fe04d34,cmm,Measurement,Produksi,CRCS L,K1AL L1,A008,Posisi Y,1,04 Jun 2026,1,0.117,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
ddcdbcd2,cmm,Measurement,Produksi,CRCS L,K1AL L1,A008,Distance From A006,1,04 Jun 2026,1,0.059,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
3bef6381,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,3,04 Jun 2026,1,-0.209,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
82612e04,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,4,04 Jun 2026,1,-0.333,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
b2a5bdb1,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,5,04 Jun 2026,1,-0.229,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
96df7c23,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,3,04 Jun 2026,1,-0.209,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
27b6140a,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,4,04 Jun 2026,1,-0.333,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
b491fab5,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,5,04 Jun 2026,1,-0.229,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
89a3f324,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,2,04 Jun 2026,1,0.204,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
559d1791,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,4,04 Jun 2026,1,0.28,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
38db3438,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,5,04 Jun 2026,1,0.317,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
5eb7484a,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,2,04 Jun 2026,1,0.204,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
cba9aa11,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,4,04 Jun 2026,1,0.28,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
3756cb52,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,5,04 Jun 2026,1,0.317,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
37ad0525,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi Y Drill 6.45,4,04 Jun 2026,1,0.235,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
45d5b907,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi Y Drill 6.45,5,04 Jun 2026,1,0.245,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
4039ff1b,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi X Drill 6.45,6,04 Jun 2026,1,0.212,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
44c86541,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,2,04 Jun 2026,1,0.313,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
9f479a69,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,3,04 Jun 2026,1,0.255,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
621fe0fd,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,4,04 Jun 2026,1,0.357,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
584b3d7f,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,5,04 Jun 2026,1,0.426,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
1702c21c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,2,04 Jun 2026,1,0.313,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
26333d31,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,3,04 Jun 2026,1,0.255,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
6ff9e1ff,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,4,04 Jun 2026,1,0.357,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
093e61ef,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,5,04 Jun 2026,1,0.426,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,0
1a5aba74,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,2,04 Jun 2026,1,0.319,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:45,1
35f5b33c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,3,04 Jun 2026,1,0.245,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
bd79e8ce,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,4,04 Jun 2026,1,0.325,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
43f31447,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,5,04 Jun 2026,1,0.406,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
bfe16de4,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,2,04 Jun 2026,1,0.319,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
f4cb427f,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,3,04 Jun 2026,1,0.245,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
0b66d723,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,4,04 Jun 2026,1,0.325,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
4cde8e9c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,5,04 Jun 2026,1,0.406,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
25c76de5,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,2,04 Jun 2026,1,0.329,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
0c75120d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,3,04 Jun 2026,1,0.238,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
0eeec5c3,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,4,04 Jun 2026,1,0.388,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
daef60df,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,5,04 Jun 2026,1,0.425,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
7a6b6bfd,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,6,04 Jun 2026,1,0.224,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
140568c7,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,2,04 Jun 2026,1,0.329,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
4648fe0c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,3,04 Jun 2026,1,0.238,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
78d18e79,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,4,04 Jun 2026,1,0.388,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
1d9d7ca6,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,5,04 Jun 2026,1,0.425,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
d365478a,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,6,04 Jun 2026,1,0.224,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
7aa0353a,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,2,04 Jun 2026,1,0.294,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
64b1851e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,4,04 Jun 2026,1,0.322,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
b29d8f10,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,5,04 Jun 2026,1,0.356,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
6b8076ef,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,2,04 Jun 2026,1,0.294,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
f180bf36,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,4,04 Jun 2026,1,0.322,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
5d6d73a6,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,5,04 Jun 2026,1,0.356,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
bd114b96,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,2,04 Jun 2026,1,0.419,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
74434953,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,3,04 Jun 2026,1,0.366,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
03ffe610,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,4,04 Jun 2026,1,0.538,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
d38cf856,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,5,04 Jun 2026,1,0.664,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
1781c621,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,2,04 Jun 2026,1,0.419,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
408daf2d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,3,04 Jun 2026,1,0.366,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,1
ea08fa4d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,4,04 Jun 2026,1,0.538,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
54253a09,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi Y,5,04 Jun 2026,1,0.664,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
dceb2887,cmm,Measurement,Produksi,CRCS L,K1AL L1,B010,Position To d & e,2,04 Jun 2026,1,0.103,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
71b6f7eb,cmm,Measurement,Produksi,CRCS L,K1AL L1,B017,Distance From B027,1,04 Jun 2026,1,-0.226,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
58930bc5,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Distance From B027,1,04 Jun 2026,1,0.181,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
fa0e0090,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,1,04 Jun 2026,1,0.497,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
9e487062,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,2,04 Jun 2026,1,0.305,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
095b7635,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,3,04 Jun 2026,1,0.317,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
161c0f9c,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,4,04 Jun 2026,1,0.34,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
f93bc1bd,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,5,04 Jun 2026,1,0.31,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:46,0
23f5ce69,cmm,Measurement,Produksi,CRCS L,K1AL L1,B018,Position To f & g,6,04 Jun 2026,1,0.346,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:47,0
2b005a32,cmm,Measurement,Produksi,CRCS L,K1AL L1,B025,Position to d & e,2,04 Jun 2026,1,0.103,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:47,0
911b097e,cmm,Measurement,Produksi,CRCS L,K1AL L1,B051,Posisi X,6,04 Jun 2026,1,-0.202,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:47,1
a18f5c14,cmm,Measurement,Produksi,CRCS L,K1AL L1,B051,Posisi Y,6,04 Jun 2026,1,-0.202,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:47,1
1665675a,cmm,Measurement,Produksi,CRCS L,K1AL L1,B073,Posisi X,6,04 Jun 2026,1,-0.203,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:47,1
720931b8,cmm,Measurement,Produksi,CRCS L,K1AL L1,B073,Posisi Y,6,04 Jun 2026,1,-0.203,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 08:57:47,0
1b11158d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A003,Posisi Y From A006,1,04 Jun 2026,1,-0.122,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
c54b39b4,cmm,Measurement,Produksi,CRCS L,K1AL L1,A005,Perpendicularity To n,1,04 Jun 2026,1,0.014,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
e13b0627,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,1,04 Jun 2026,1,0.107,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
9f941db7,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,3,04 Jun 2026,1,0.038,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
9f6b6192,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,5,04 Jun 2026,1,0.032,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
40c3c6e3,cmm,Measurement,Produksi,CRCS L,K1AL L1,A006,Concentricity to m,6,04 Jun 2026,1,0.036,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
ab000684,cmm,Measurement,Produksi,CRCS L,K1AL L1,A007,Distance From A006,1,04 Jun 2026,1,0.055,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
1725e410,cmm,Measurement,Produksi,CRCS L,K1AL L1,A008,Posisi Y,1,04 Jun 2026,1,0.117,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
edd331a0,cmm,Measurement,Produksi,CRCS L,K1AL L1,A008,Distance From A006,1,04 Jun 2026,1,0.059,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
39fb576c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,3,04 Jun 2026,1,-0.209,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
849a4594,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,4,04 Jun 2026,1,-0.333,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
eac6560c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi X,5,04 Jun 2026,1,-0.229,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
ffb9761f,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,3,04 Jun 2026,1,-0.209,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
9284bf7f,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,4,04 Jun 2026,1,-0.333,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
7b1f7671,cmm,Measurement,Produksi,CRCS L,K1AL L1,A042,Posisi Y,5,04 Jun 2026,1,-0.229,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
5b60617d,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,2,04 Jun 2026,1,0.204,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
08b507cd,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,4,04 Jun 2026,1,0.28,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
95a7179f,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi X Drill 6.45,5,04 Jun 2026,1,0.317,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,1
e0e5ca9b,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,2,04 Jun 2026,1,0.204,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
2253940f,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,4,04 Jun 2026,1,0.28,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
5318c6be,cmm,Measurement,Produksi,CRCS L,K1AL L1,A151,Posisi Y Drill 6.45,5,04 Jun 2026,1,0.317,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
a118b015,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi Y Drill 6.45,4,04 Jun 2026,1,0.235,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
365c0a4e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi Y Drill 6.45,5,04 Jun 2026,1,0.245,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:31,0
77ab9bf2,cmm,Measurement,Produksi,CRCS L,K1AL L1,A152,Posisi X Drill 6.45,6,04 Jun 2026,1,0.212,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
a1f46f75,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,2,04 Jun 2026,1,0.313,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
6426a60a,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,3,04 Jun 2026,1,0.255,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
46ea9c4e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,4,04 Jun 2026,1,0.357,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
471dcaa5,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi X,5,04 Jun 2026,1,0.426,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
57d27aad,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,2,04 Jun 2026,1,0.313,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
3c6d76f0,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,3,04 Jun 2026,1,0.255,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
ada70744,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,4,04 Jun 2026,1,0.357,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
1e8740a3,cmm,Measurement,Produksi,CRCS L,K1AL L1,A153,Posisi Y,5,04 Jun 2026,1,0.426,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
2a739eee,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,2,04 Jun 2026,1,0.319,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
5da70e8b,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,3,04 Jun 2026,1,0.245,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
56e8b3dd,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,4,04 Jun 2026,1,0.325,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
08409d30,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi X,5,04 Jun 2026,1,0.406,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
7bf71690,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,2,04 Jun 2026,1,0.319,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
b3117f45,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,3,04 Jun 2026,1,0.245,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
89675968,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,4,04 Jun 2026,1,0.325,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
0243cbf9,cmm,Measurement,Produksi,CRCS L,K1AL L1,A154,Posisi Y,5,04 Jun 2026,1,0.406,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
fcb19360,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,2,04 Jun 2026,1,0.329,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
faea8911,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,3,04 Jun 2026,1,0.238,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
4f5143d5,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,4,04 Jun 2026,1,0.388,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
0c66a892,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,5,04 Jun 2026,1,0.425,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
b473ad1c,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi X,6,04 Jun 2026,1,0.224,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
80861317,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,2,04 Jun 2026,1,0.329,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,1
cba0f19e,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,3,04 Jun 2026,1,0.238,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:32,0
4b771eb6,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,4,04 Jun 2026,1,0.388,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,0
c6eaba39,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,5,04 Jun 2026,1,0.425,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,0
f3158270,cmm,Measurement,Produksi,CRCS L,K1AL L1,A155,Posisi Y,6,04 Jun 2026,1,0.224,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,0
60d09dfa,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,2,04 Jun 2026,1,0.294,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,1
0d03ed90,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,4,04 Jun 2026,1,0.322,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,0
d47cb4d1,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi X,5,04 Jun 2026,1,0.356,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,0
59280a79,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,2,04 Jun 2026,1,0.294,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,1
efbd7689,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,4,04 Jun 2026,1,0.322,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,0
ad921437,cmm,Measurement,Produksi,CRCS L,K1AL L1,A156,Posisi Y,5,04 Jun 2026,1,0.356,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,1
b67bbe77,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,2,04 Jun 2026,1,0.419,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,1
4b6b49d3,cmm,Measurement,Produksi,CRCS L,K1AL L1,A160,Posisi X,3,04 Jun 2026,1,0.366,,,,,Open,K1AL_L1_CRCS_L_2026-06-04_1,2026-06-05 09:03:33,1
