Date,Shift,Cycle,SampleNo,PartName,ModelName,CMMName,ref,ID,point,Parameter,Nominal,Uppertol,Lowertol,Actual,Deviation,Judgement,KP,Category
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C160,N0349,Posisi X,Pos. X,8.0,0.2,-0.2,8.0,0.0,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C160,N0349,Posisi Y,Pos. Z,31.0,0.2,-0.2,31.134,0.134,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0353,-,Pos. X,19.0,0.05,-0.05,19.187,0.187,NG,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0353,-,Pos. Z,25.0,0.05,-0.05,25.094,0.094,NG,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C163,N0357,Posisi X,Pos. X,19.0,0.2,-0.2,19.186,0.186,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C163,N0357,Posisi Y,Pos. Z,25.0,0.2,-0.2,25.164,0.164,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D087,N0392,Angle 2,Angle,40.0,3.0,-3.0,38.138,-1.862,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D087,N0397,Angle 1,Angle,35.0,3.0,-3.0,33.884,-1.116,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi X,Pos. X,22.0,0.2,-0.2,22.073,0.073,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi Y,Pos. Y,89.0,0.2,-0.2,88.983,-0.017,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi Z,Pos. Z,110.0,0.2,-0.2,109.971,-0.029,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0399,-,Flatness,0.0,0.03,0.0,0.006,0.006,OK,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C111,N0400,Flatness,Flatness,0.0,0.05,-0.0,0.005,0.005,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C002,N0405,Posisi X From C001,Distance,67.5,0.05,-0.05,67.51,0.01,OK,1,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C002,N0405,Posisi Y From C001,Distance,120.3,0.05,-0.05,120.318,0.018,OK,1,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0406,-,Concentr   5,0.0,0.1,0.0,0.115,0.115,NG,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0408,-,Distance,9.5,0.1,-0.1,9.493,-0.007,OK,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0411,-,Diameter,42.0,0.2,-0.2,41.865,-0.135,OK,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0413,-,Diameter,42.0,0.2,-0.2,41.865,-0.135,OK,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,-,N0414,-,Flatness,0.0,0.03,0.0,0.009,0.009,OK,0,QIS
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C000,N0415,Flatness (Joint Face),Flatness,0.0,0.05,-0.0,0.006,0.006,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C005,N0416,"Concentricity Ø 30,5H7 to f",Concentr   5,0.0,1.0,-0.0,0.083,0.083,OK,1,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C005,N0417,Circularity,Roundnes,0.0,0.01,-0.0,0.0,0.0,OK,1,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D098,N0418,Posisi X,Pos. X,73.5,0.2,-0.2,73.466,-0.034,OK,1,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D098,N0418,Posisi Y,Pos. Y,35.0,0.2,-0.2,34.913,-0.087,OK,1,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D033,N0423,Distance From D032,Distance,6.0,0.2,-0.2,6.032,0.032,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,D033,N0429,Angle 1,Angle,21.0,3.0,-3.0,20.408,-0.592,OK,0,Produksi
2026-04-08 08:56:24,1,1,1,CRCS R,K1AL L1,Mitutoyo,C016,N0431,Distance 01,Distance,21.55,0.1,-0.1,21.742,0.192,NG,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0052,-,Pos. X,34.5,0.05,-0.05,34.513,0.013,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0052,-,Pos. Y,64.0,0.05,-0.05,64.027,0.027,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C001,N0053,Posisi X,Pos. X,33.0,0.05,-0.05,32.997,-0.003,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C001,N0053,Posisi Y,Pos. Y,56.3,0.05,-0.05,56.29,-0.01,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C000,N0063,Flatness adjacent bosses,Flatness,0.0,0.03,-0.0,0.003,0.003,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C005,N0070,Posisi Y,Pos. X,0.0,0.2,-0.2,0.005,0.005,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C005,N0070,Posisi X,Pos. Y,0.0,0.2,-0.2,0.021,0.021,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0071,-,Concentr   5,0.0,0.1,0.0,0.043,0.043,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C005,N0072,Perpendicularity to b,Rectang.   2,0.0,0.01,-0.0,0.0,0.0,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C020,N0079,Posisi X,Pos. X,50.0,0.2,-0.2,49.983,-0.017,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C020,N0079,Posisi Y,Pos. Y,50.0,0.2,-0.2,49.947,-0.053,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C019,N0083,Posisi X,Pos. X,76.0,0.2,-0.2,75.996,-0.004,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C019,N0083,Posisi Y,Pos. Y,79.5,0.2,-0.2,79.596,0.096,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C041,N0087,Posisi X,Pos. X,45.5,0.2,-0.2,45.511,0.011,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C041,N0087,Posisi Y,Pos. Y,76.2,0.2,-0.2,76.127,-0.073,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0088,-,Pos. X,0.0,0.05,-0.05,0.0,0.0,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0088,-,Pos. Y,0.0,0.05,-0.05,0.0,0.0,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C047,N0092,Posisi X,Pos. X,53.0,0.2,-0.2,53.059,0.059,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C047,N0092,Posisi Y,Pos. Y,59.0,0.2,-0.2,59.054,0.054,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C046,N0096,Posisi X,Pos. X,63.0,0.2,-0.2,63.107,0.107,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C046,N0096,Posisi Y,Pos. Y,3.0,0.2,-0.2,2.922,-0.078,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C045,N0100,Posisi X,Pos. X,37.0,0.2,-0.2,36.921,-0.079,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C045,N0100,Posisi Y,Pos. Y,57.3,0.2,-0.2,57.26,-0.04,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C044,N0104,Posisi X,Pos. X,90.5,0.2,-0.2,90.412,-0.088,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C044,N0104,Posisi Y,Pos. Y,58.0,0.2,-0.2,57.915,-0.085,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C043,N0108,Posisi X,Pos. X,117.0,0.2,-0.2,116.94,-0.06,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C043,N0108,Posisi Y,Pos. Y,0.5,0.2,-0.2,0.454,-0.046,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C042,N0112,Posisi X,Pos. X,107.0,0.2,-0.2,106.972,-0.028,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C042,N0112,Posisi Y,Pos. Y,60.0,0.2,-0.2,60.053,0.053,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C030,N0116,Posisi X,Pos. X,61.6,0.05,-0.05,61.596,-0.004,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C030,N0116,Posisi Y,Pos. Y,12.5,0.05,-0.05,12.528,0.028,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C158,N0120,Posisi X,Pos. X,10.7,0.1,-0.1,10.745,0.045,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C158,N0120,Posisi Y,Pos. Y,54.4,0.1,-0.1,54.426,0.026,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C159,N0124,Posisi X,Pos. X,2.1,0.1,-0.1,2.188,0.088,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0124,-,Pos. Y,50.4,0.1,-0.1,50.396,-0.004,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C159,N0126,Distance From C158,Distance,9.5,0.1,-0.1,9.458,-0.042,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0133,-,Flatness,0.0,0.05,0.0,0.01,0.01,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0133,-,Pos. Z,29.6,0.1,-0.1,29.555,-0.045,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C016,N0137,Diameter,Diameter,15.0,0.3,-0.0,14.81,-0.19,NG,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C016,N0137,Posisi X,Pos. X,8.5,0.1,-0.1,8.558,0.058,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C016,N0137,Posisi Y,Pos. Y,19.8,0.2,-0.2,19.959,0.159,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0141,-,Pos. X,120.0,0.1,-0.1,119.729,-0.271,NG,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0141,-,Pos. Y,56.5,0.1,-0.1,56.521,0.021,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D095,N0150,Posisi X,Pos. X,38.0,0.2,-0.2,37.947,-0.053,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D095,N0150,Posisi Y,Pos. Y,52.0,0.2,-0.2,52.071,0.071,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D094,N0154,Posisi X,Pos. X,63.0,0.2,-0.2,62.814,-0.186,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D094,N0154,Posisi Y,Pos. Y,11.0,0.2,-0.2,10.992,-0.008,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D093,N0158,Posisi X,Pos. X,87.0,0.2,-0.2,86.951,-0.049,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D093,N0158,Posisi Y,Pos. Y,37.5,0.2,-0.2,37.537,0.037,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D092,N0162,Posisi X,Pos. X,67.1,0.2,-0.2,67.141,0.041,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D092,N0162,Posisi Y,Pos. Y,87.0,0.2,-0.2,87.038,0.038,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D091,N0166,Posisi X,Pos. X,104.9,0.2,-0.2,104.89,-0.01,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D091,N0166,Posisi Y,Pos. Y,84.3,0.2,-0.2,84.266,-0.034,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D023,N0170,Posisi X,Pos. X,111.0,0.2,-0.2,110.981,-0.019,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D023,N0170,Posisi Y,Pos. Y,49.0,0.2,-0.2,48.933,-0.067,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D032,N0180,Posisi X,Pos. X,93.5,0.2,-0.2,93.675,0.175,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D032,N0180,Posisi Y,Pos. Y,25.0,0.2,-0.2,25.08,0.08,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D090,N0193,Posisi X,Pos. X,64.0,0.2,-0.2,63.911,-0.089,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D090,N0193,Posisi Y,Pos. Y,99.0,0.2,-0.2,98.947,-0.053,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D096,N0197,Posisi X,Pos. X,47.73,0.1,-0.1,47.744,0.014,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D096,N0197,Posisi Y,Pos. Y,47.73,0.1,-0.1,47.761,0.031,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D021,N0201,Posisi X,Pos. X,90.0,0.2,-0.2,90.004,0.004,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D021,N0201,Posisi Y,Pos. Y,23.0,0.2,-0.2,23.016,0.016,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D005,N0208,Posisi X,Pos. X,0.0,0.2,-0.2,0.006,0.006,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D005,N0208,Posisi Y,Pos. Y,0.0,0.2,-0.2,0.089,0.089,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D005,N0212,Concentricity to f,Concentr   5,0.0,0.1,-0.0,0.188,0.188,NG,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0225,-,Diameter,52.5,0.2,0.0,52.594,0.094,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0227,-,Distance,81.0,0.1,-0.1,81.006,0.006,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0233,-,Pos. X,0.0,0.1,-0.1,0.118,0.118,NG,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0233,-,Pos. Y,21.0,0.1,-0.1,20.938,-0.062,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0239,-,Pos. X,0.0,0.2,-0.2,0.056,0.056,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0239,-,Pos. Y,21.0,0.2,-0.2,21.136,0.136,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0245,-,Pos. X,0.0,0.2,-0.2,0.098,0.098,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0245,-,Pos. Y,21.0,0.2,-0.2,20.797,-0.203,NG,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D013,N0248,PCD From O1,Diameter,42.0,0.2,-0.2,41.914,-0.086,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D014,N0248,PCD From O1,Diameter,42.0,0.2,-0.2,41.914,-0.086,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D015,N0248,PCD From O1,Diameter,42.0,0.2,-0.2,41.914,-0.086,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D014,N0254,Angle,Angle,5.0,0.5,-0.5,5.322,0.322,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D015,N0256,Angle From D014,Angle,120.0,0.5,-0.5,120.591,0.591,NG,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D013,N0258,Angle From D014,Angle,120.0,0.5,-0.5,119.882,-0.118,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0263,-,Distance,20.0,0.1,-0.1,20.149,0.149,NG,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0263,-,Distance,60.0,0.1,-0.1,59.987,-0.013,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D033,N0286,Angle 2,Angle,32.0,3.0,-3.0,33.668,1.668,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0297,-,Pos. X,79.0,0.4,-0.4,78.876,-0.124,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0307,-,Pos. Y,42.5,0.4,-0.4,42.513,0.013,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0324,-,Flatness,0.0,0.05,0.0,0.003,0.003,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0325,-,Y-Angle,10.0,0.5,-0.5,10.01,0.01,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0325,-,Distance,75.0,0.05,-0.05,75.044,0.044,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0325,-,Flatness,0.0,0.05,0.0,0.003,0.003,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0333,-,Pos. X,43.0,0.2,-0.2,42.91,-0.09,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0333,-,Pos. Z,23.0,0.2,-0.2,23.015,0.015,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C164,N0337,Posisi X,Pos. X,33.0,0.2,-0.2,32.807,-0.193,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C164,N0337,Posisi Y,Pos. Z,23.0,0.2,-0.2,23.056,0.056,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0341,-,Pos. X,33.0,0.1,-0.1,32.772,-0.228,NG,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0341,-,Pos. Z,23.0,0.1,-0.1,23.062,0.062,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0345,-,Pos. X,20.0,0.2,-0.2,19.91,-0.09,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0345,-,Pos. Z,36.0,0.2,-0.2,35.908,-0.092,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C160,N0349,Posisi X,Pos. X,8.0,0.2,-0.2,8.125,0.125,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C160,N0349,Posisi Y,Pos. Z,31.0,0.2,-0.2,30.898,-0.102,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0353,-,Pos. X,19.0,0.05,-0.05,19.228,0.228,NG,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0353,-,Pos. Z,25.0,0.05,-0.05,25.021,0.021,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C163,N0357,Posisi X,Pos. X,19.0,0.2,-0.2,19.268,0.268,NG,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C163,N0357,Posisi Y,Pos. Z,25.0,0.2,-0.2,25.017,0.017,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D087,N0392,Angle 2,Angle,40.0,3.0,-3.0,37.384,-2.616,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D087,N0397,Angle 1,Angle,35.0,3.0,-3.0,36.623,1.623,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi X,Pos. X,22.0,0.2,-0.2,22.204,0.204,NG,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi Y,Pos. Y,89.0,0.2,-0.2,88.899,-0.101,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D087,N0398,Posisi Z,Pos. Z,110.0,0.2,-0.2,109.597,-0.403,NG,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0399,-,Flatness,0.0,0.03,0.0,0.004,0.004,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C111,N0400,Flatness,Flatness,0.0,0.05,-0.0,0.003,0.003,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C002,N0405,Posisi X From C001,Distance,67.5,0.05,-0.05,67.51,0.01,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C002,N0405,Posisi Y From C001,Distance,120.3,0.05,-0.05,120.318,0.018,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0406,-,Concentr   5,0.0,0.1,0.0,0.178,0.178,NG,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0408,-,Distance,9.5,0.1,-0.1,9.458,-0.042,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0411,-,Diameter,42.0,0.2,-0.2,41.914,-0.086,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0413,-,Diameter,42.0,0.2,-0.2,41.914,-0.086,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,-,N0414,-,Flatness,0.0,0.03,0.0,0.003,0.003,OK,0,QIS
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C000,N0415,Flatness (Joint Face),Flatness,0.0,0.05,-0.0,0.004,0.004,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C005,N0416,"Concentricity Ø 30,5H7 to f",Concentr   5,0.0,1.0,-0.0,0.256,0.256,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C005,N0417,Circularity,Roundnes,0.0,0.01,-0.0,0.0,0.0,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D098,N0418,Posisi X,Pos. X,73.5,0.2,-0.2,73.526,0.026,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D098,N0418,Posisi Y,Pos. Y,35.0,0.2,-0.2,34.908,-0.092,OK,1,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D033,N0423,Distance From D032,Distance,6.0,0.2,-0.2,5.684,-0.316,NG,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,D033,N0429,Angle 1,Angle,21.0,3.0,-3.0,20.422,-0.578,OK,0,Produksi
2026-04-08 08:56:24,1,2,2,CRCS R,K1AL L1,Mitutoyo,C016,N0431,Distance 01,Distance,21.55,0.1,-0.1,21.717,0.167,NG,0,Produksi
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0052,-,Pos. X,34.5,0.05,-0.05,34.508,0.008,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,-,N0052,-,Pos. Y,64.0,0.05,-0.05,64.014,0.014,OK,0,QIS
2026-04-08 08:56:24,1,3,3,CRCS R,K1AL L1,Mitutoyo,C001,N0053,Posisi X,Pos. X,33.0,0.05,-0.05,32.996,-0.004,OK,1,Produksi
